age,sex,incidence,incidence_apc,disability_rate,excess_mortality,excess_mortality_apc,income,income_death,expenditure_rate,expenditure_rate_death
95,female,0.47557545788174843,-0.009294539910150279,0.0011127211290618403,0.03724525242190971,-0.020994381530685224,0.0,0.0,0.0,0.0
95,male,0.6183615187305639,-0.003917000120632785,0.0011443750430857823,0.030667144930684235,-0.027544990642418332,0.0,0.0,0.0,0.0
96,female,0.49932703784438237,-0.009250393026800197,0.0011141913210908413,0.04179830009962797,-0.01942759021048257,0.0,0.0,0.0,0.0
96,male,0.6485777632823536,-0.003602398301534082,0.0011448089659714443,0.03403956854499204,-0.02577227154510009,0.0,0.0,0.0,0.0
97,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
97,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
98,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
98,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
99,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
99,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
100,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
100,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
101,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
101,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
102,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
102,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
103,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
103,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
104,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
104,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
105,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
105,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
106,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
106,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
107,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
107,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
108,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
108,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
109,female,0.5230828578622342,-0.00920623455745706,0.0011155282257224064,0.04593856913116013,-0.017858134295963057,0.0,0.0,0.0,0.0
109,male,0.6788319155427909,-0.0032877157470222462,0.0011452047345618726,0.03711545917963012,-0.023995134744564717,0.0,0.0,0.0,0.0
